ID,Last Name,First Name,Title,Department,Phone,Extension,E-mail,Start Date,End Date,UDF0,UDF1,UDF2,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20,UDF21,UDF22,UDF23,UDF24,UDF25,UDF26,UDF27,UDF28,UDF29,UDF30,UDF31,UDF32,UDF33,UDF34
9248,Fussell,Lindsay,Vice President,IT,555-678-9000,9248.0,lindsay.fussell@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@LindsayFussell,,,,,,,,,,,,,,,,,,,,
9249,Kopchik,Lisa,Executive Vice President,Finance,555-678-9000,9249.0,lisa.kopchik@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@LisaKopchik,,,,,,,,,,,,,,,,,,,,
9250,Tin,Lorena,Trainee,IT,555-678-9000,9250.0,lorena.tin@initec.com,,,370,Aga Capelli,First Aid,,,,,,,,,,,,@LorenaTin,,,,,,,,,,,,,,,,,,,,
9251,Nikolla,Lucy,Account Supervisor,Consumer,555-678-9000,9251.0,lucy.nikolla@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@LucyNikolla,,,,,,,,,,,,,,,,,,,,
9252,Hernandez,Magnolia,Senior Account Executive,IT,555-678-9000,9252.0,magnolia.hernandez@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MagnoliaHernandez,,,,,,,,,,,,,,,,,,,,
9253,Shriner,Mara,Assistant Account Executive,IT,555-678-9000,9253.0,mara.shriner@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MaraShriner,,,,,,,,,,,,,,,,,,,,
9254,Redling,Marcy,Administrative Assistant,Consumer,555-678-9000,9254.0,marcy.redling@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MarcyRedling,,,,,,,,,,,,,,,,,,,,
9255,Printz,Maria,Senior Account Executive,Consumer,555-678-9000,9255.0,maria.printz@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MariaPrintz,,,,,,,,,,,,,,,,,,,,
9256,Pichardo,Marisa,Senior Account Executive,IT,555-678-9000,9256.0,marisa.pichardo@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MarisaPichardo,,,,,,,,,,,,,,,,,,,,
9257,Meade,Mary-Kate,Account Executive,Consumer,555-678-9000,9257.0,mary-kate.meade@initec.com,,,370,Aga Capelli,,,FTE,,,,,,,,,,@Mary-KateMeade,,,,,,,,,,,,,,,,,,,,
9258,Koffler,Matt,Vice President,Consumer,555-678-9000,9258.0,matt.koffler@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MattKoffler,,,,,,,,,,,,,,,,,,,,
9259,Walsh,Megan,Account Supervisor,Consumer,555-678-9000,9259.0,megan.walsh@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MeganWalsh,,,,,,,,,,,,,,,,,,,,
9260,ChenFu,Mei,Vice President,Consumer,555-678-9000,9260.0,mei.chenfu@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MeiChenFu,,,,,,,,,,,,,,,,,,,,
9261,Perez,Melanie,Senior Account Supervisor,Consumer,555-678-9000,9261.0,melanie.perez@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MelaniePerez,,,,,,,,,,,,,,,,,,,,
9262,Weber,Melanie,Executive Vice President,Consumer,555-678-9000,9262.0,melanie.weber@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MelanieWeber,,,,,,,,,,,,,,,,,,,,
9263,Ho,Melle,Senior Account Supervisor,Consumer,555-678-9000,9263.0,melle.ho@initec.com,,,370,Aga Capelli,Fire Warden,,,,,,,,,,,,@MelleHo,,,,,,,,,,,,,,,,,,,,
9264,Brigandi,Michael,Vice President,Consumer,555-678-9000,9264.0,michael.brigandi@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MichaelBrigandi,,,,,,,,,,,,,,,,,,,,
9265,Macias,Michelle,Vice President,Consumer,555-678-9000,9265.0,michelle.macias@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MichelleMacias,,,,,,,,,,,,,,,,,,,,
9266,Smedley,Michelle,Account Executive,Consumer,555-678-9000,9266.0,michelle.smedley@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@MichelleSmedley,,,,,,,,,,,,,,,,,,,,
9267,Shoemaker,Mike,Account Supervisor,Consumer,555-678-9000,9267.0,mike.shoemaker@initec.com,,,370,Aga Capelli,,,Contractor,,,,,,,,,,@MikeShoemaker,,,,,,,,,,,,,,,,,,,,
9268,Gomez,Monica,Senior Account Executive,Human Resources,555-678-9000,9268.0,monica.gomez@initec.com,,,370,Aga Capelli,,,Contractor,,,,,,,,,,@MonicaGomez,,,,,,,,,,,,,,,,,,,,
9269,Perraglia,Norma,Administrative Assistant,Consumer,555-678-9000,9269.0,norma.perraglia@initec.com,,,370,Aga Capelli,,,Contractor,,,,,,,,,,@NormaPerraglia,,,,,,,,,,,,,,,,,,,,
9270,Ruiz-Lopez,Nyla,Senior Account Supervisor,Finance,555-678-9000,9270.0,nyla.ruiz-lopez@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@NylaRuiz-Lopez,,,,,,,,,,,,,,,,,,,,
9271,Scherman,Olivia,Account Executive,Sales,555-678-9000,9271.0,olivia.scherman@initec.com,,,370,Aga Capelli,,,Contractor,,,,,,,,,,@OliviaScherman,,,,,,,,,,,,,,,,,,,,
9272,Chiger,Peter,Senior Vice President,Marketing,555-678-9000,9272.0,peter.chiger@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@PeterChiger,,,,,,,,,,,,,,,,,,,,
9273,Sobhraj,Phillip,Executive Vice President,Marketing,555-678-9000,9273.0,phillip.sobhraj@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@PhillipSobhraj,,,,,,,,,,,,,,,,,,,,
9274,Altman,Randall,Financial Analyst,Human Resources,555-678-9000,9274.0,randall.altman@initec.com,,,370,Aga Capelli,Fire Warden,,,Move Coord,,,,4/11/2016,,478,,,@RandallAltman,,,,,,,,,,,,,,,,,,,,
9275,Lustig,Sabrina,Vice President,Consumer,555-678-9000,9275.0,sabrina.lustig@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@SabrinaLustig,,,,,,,,,,,,,,,,,,,,
9276,Mendez,Shannelie,Assistant Account Executive,Consumer,555-678-9000,9276.0,shannelie.mendez@initec.com,,,370,Aga Capelli,,,,,,,,,,,,,@ShannelieMendez,,,,,,,,,,,,,,,,,,,,
9277,Cheung-Lok,Shannon,Vice President,Consumer,555-678-9000,9277.0,shannon.cheung-lok@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@ShannonCheung-Lok,,,,,,,,,,,,,,,,,,,,
9278,Derbyshire,Sharelyn,Account Supervisor,Finance,555-678-9000,9278.0,sharelyn.derbyshire@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SharelynDerbyshire,,,,,,,,,,,,,,,,,,,,
9279,Okonofua,Silvia,Account Supervisor,Consumer,555-678-9000,9279.0,silvia.okonofua@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SilviaOkonofua,,,,,,,,,,,,,,,,,,,,
9280,Borland,Simone,Account Executive,Consumer,555-678-9000,9280.0,simone.borland@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SimoneBorland,,,,,,,,,,,,,,,,,,,,
9281,Reagan,Smita,Vice President,Marketing,555-678-9000,9281.0,smita.reagan@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SmitaReagan,,,,,,,,,,,,,,,,,,,,
9282,Lam,Sofia,Account Executive,Consumer,555-678-9000,9282.0,sofia.lam@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SofiaLam,,,,,,,,,,,,,,,,,,,,
9283,Laurenceau,Sonya,Account Executive,Consumer,555-678-9000,9283.0,sonya.laurenceau@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SonyaLaurenceau,,,,,,,,,,,,,,,,,,,,
9284,Feuer,Stephanie,Account Executive,Accounting,555-678-9000,9284.0,stephanie.feuer@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@StephanieFeuer,,,,,,,,,,,,,,,,,,,,
9285,Florence,Stephanie,Senior Vice President,Consumer,555-678-9000,9285.0,stephanie.florence@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@StephanieFlorence,,,,,,,,,,,,,,,,,,,,
9286,Waldron,Stephanie,Assistant Account Executive,Consumer,555-678-9000,9286.0,stephanie.waldron@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@StephanieWaldron,,,,,,,,,,,,,,,,,,,,
9287,Holmes,Susan,Managing Director,Consumer,555-678-9000,9287.0,susan.holmes@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SusanHolmes,,,,,,,,,,,,,,,,,,,,
9288,Kaplan,Suzy,Senior Vice President,Consumer,555-678-9000,9288.0,suzy.kaplan@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@SuzyKaplan,,,,,,,,,,,,,,,,,,,,
9289,Hock,Talisha,Assistant Account Executive,Consumer,555-678-9000,9289.0,talisha.hock@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@TalishaHock,,,,,,,,,,,,,,,,,,,,
9290,McCauley,Theresa,Executive Vice President,Consumer,555-678-9000,9290.0,theresa.mccauley@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@TheresaMcCauley,,,,,,,,,,,,,,,,,,,,
9291,Pantano,Theresa,Vice President,Consumer,555-678-9000,9291.0,theresa.pantano@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@TheresaPantano,,,,,,,,,,,,,,,,,,,,
9292,Niadna,Tony,Senior Account Executive,Consumer,555-678-9000,9292.0,tony.niadna@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@TonyNiadna,,,,,,,,,,,,,,,,,,,,
9293,Ponzio,Veronica,Account Executive,Consumer,555-678-9000,9293.0,veronica.ponzio@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@VeronicaPonzio,,,,,,,,,,,,,,,,,,,,
9294,Li,Vicki,Assistant Account Executive,IT,555-678-9000,9294.0,vicki.li@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@VickiLi,,,,,,,,,,,,,,,,,,,,
9295,Calame,Victoria,Senior Account Supervisor,Consumer,555-678-9000,9295.0,victoria.calame@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@VictoriaCalame,,,,,,,,,,,,,,,,,,,,
9296,Newman,Viet,Senior Vice President,Consumer,555-678-9000,9296.0,viet.newman@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@VietNewman,,,,,,,,,,,,,,,,,,,,
9297,Betts,Whitney,Senior Account Executive,Consumer,555-678-9000,9297.0,whitney.betts@initec.com,,,380,Aga Capelli,,,,,,,,,,,,,@WhitneyBetts,,,,,,,,,,,,,,,,,,,,
9298,Yusaf,Cecile,Researcher,IT,555-678-9000,9298.0,cecile.yusaf@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@CecileYusaf,,,,,,,,,,,,,,,,,,,,
9299,Kettleborough,Elisabeth,Senior Scientist,DNA,555-678-9000,9299.0,elisabeth.kettleborough@initec.com,,,400,Peri Yang,Fire Warden,,,,,,,,,,,,@ElisabethKettleborough,,,,,,,,,,,,,,,,,,,,
9300,Ding,Ian,Researcher,DNA,555-678-9000,9300.0,ian.ding@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@IanDing,,,,,,,,,,,,,,,,,,,,
9301,Wang,Jian,Visiting Faculty,DNA,555-678-9000,9301.0,jian.wang@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@JianWang,,,,,,,,,,,,,,,,,,,,
9302,Lam,John,Researcher,DNA,555-678-9000,9302.0,john.lamhung@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@JohnLam,,,,,,,,,,,,,,,,,,,,
9303,Wright-Crosnier,Jovana,Researcher,DNA,555-678-9000,9303.0,jovana.wright-crosnier@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@JovanaWright-Crosnier,,,,,,,,,,,,,,,,,,,,
9304,White,Laure,Researcher,IT,555-678-9000,9304.0,laure.white@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@LaureWhite,,,,,,,,,,,,,,,,,,,,
9305,Collins,Minjie,Researcher,DNA,555-678-9000,9305.0,minjie.collins@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@MinjieCollins,,,,,,,,,,,,,,,,,,,,
9306,Yang,Peri,Senior Scientist,DNA,555-678-9000,9306.0,peri.yang@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@PeriYang,,,,,,,,,,,,,,,,,,,,
9307,Serbanovic-Cavic,Richard,Researcher,DNA,555-678-9000,9307.0,richard.serbanovic-cavic@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@RichardSerbanovic-Cavic,,,,,,,,,,,,,,,,,,,,
9308,Tate,Ross,Senior Scientist,DNA,555-678-9000,9308.0,ross.tate@initec.com,,,400,Peri Yang,,,,,,,,,,,,,@RossTate,,,,,,,,,,,,,,,,,,,,
9309,Khaled,Shahnaz,Researcher,DNA,555-678-9000,9309.0,shahnaz.khaled@initec.com,,,410,Peri Yang,,,,,,,,,,,,,@ShahnazKhaled,,,,,,,,,,,,,,,,,,,,
9310,Chew,Shannon,Researcher,DNA,555-678-9000,9310.0,shannon.chew@initec.com,,,410,Peri Yang,,,,,,,,,,,,,@ShannonChew,,,,,,,,,,,,,,,,,,,,
9311,Burke,Walid,Researcher,Sales,555-678-9000,9311.0,walid.burke@initec.com,,,410,Peri Yang,First Aid,,,,,,,,,,,,@WalidBurke,,,,,,,,,,,,,,,,,,,,
9312,Lin,Wei,Visiting Faculty,DNA,555-678-9000,9312.0,wei.lin@initec.com,,,410,Peri Yang,,,,,,,,,,,,,@WeiLin,,,,,,,,,,,,,,,,,,,,
9314,Polack,Albert,Vice President,Sales,555-678-9000,9314.0,albert.polack@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@AlbertPolack,,,,,,,,,,,,,,,,,,,,
9315,Dash,Brett,Vice President,Marketing,555-678-9000,9315.0,brett.dash@initec.com,,,2000,Richard Dwyer,First Aid,,,,,,,,,,,,@BrettDash,,,,,,,,,,,,,,,,,,,,
9316,Butler,Charlie,Special Projects Assistant,Marketing,555-678-9000,9316.0,charlie.butler@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@CharlieButler,,,,,,,,,,,,,,,,,,,,
9317,Knox,Claudia,Administrative Director,,555-678-9000,9317.0,claudia.knox@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@ClaudiaKnox,,,,,,,,,,,,,,,,,,,,
9318,Papsun,Claudia,Chief Talent Officer,Human Resources,555-678-9000 x3490,9318.0,claudia.papsun@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@ClaudiaPapsun,,,,,,,,,,,,,,,,,,,,
9319,DeFendini,Holly,Vice President,Sales,555-678-9000,9319.0,holly.defendini@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@HollyDeFendini,,,,,,,,,,,,,,,,,,,,
9320,Bennett,Katie,Global Chief of Staff,Marketing,555-678-9000,9320.0,katie.bennett@initec.com,,,2000,Richard Dwyer,,,Other,,,,,,,,,,@KatieBennett,,,,,,,,,,,,,,,,,,,,
9321,Barbanell,Megan,Vice President,Marketing,555-678-9000,9321.0,megan.barbanell@initec.com,,,2000,Richard Dwyer,,,Contractor,,,,,,,,,,@MeganBarbanell,,,,,,,,,,,,,,,,,,,,
9322,Mincheff,Molly,Executive Assistant,Human Resources,555-678-9000,9322.0,molly.mincheff@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@MollyMincheff,,,,,,,,,,,,,,,,,,,,
9323,Sakhrani,Paige,Vice President,Sales,555-678-9000,9323.0,paige.sakhrani@initec.com,,,2000,Richard Dwyer,,,FTE,,,,,,,,,,@PaigeSakhrani,,,,,,,,,,,,,,,,,,,,
9324,Edelman,Renee,Senior Vice President,Marketing,555-678-9000,9324.0,renee.edelman@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@ReneeEdelman,,,,,,,,,,,,,,,,,,,,
9325,Dwyer,Richard,President and CEO,Human Resources,555-678-9000,9325.0,richard.dwyer@initec.com,,,2000,Richard Dwyer,First Aid,,,,,,,,,,,,@RichardDwyer,,,,,,,,,,,,,,,,,,,,
9326,McMaster,Ronald,Executive Vice President,Human Resources,555-678-9000,9326.0,ronald.mcmaster@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@RonaldMcMaster,,,,,,,,,,,,,,,,,,,,
9327,Hvam,Ryan,Executive Assistant,Human Resources,555-678-9000,9327.0,ryan.hvam@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@RyanHvam,,,,,,,,,,,,,,,,,,,,
9328,Weltchek,Ryan,Technical Developer,Sales,555-678-9000,9328.0,ryan.weltchek@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@RyanWeltchek,,,,,,,,,,,,,,,,,,,,
9329,Macklin,Victor,Worldwide CFO,Human Resources,555-678-9000,9329.0,victor.macklin@initec.com,,,2000,Richard Dwyer,,,,,,,,,,,,,@VictorMacklin,,,,,,,,,,,,,,,,,,,,
9330,Shete,Andrew,Director,Facilities,555-678-9000,9330.0,andrew.shete@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@AndrewShete,,,,,,,,,,,,,,,,,,,,
9331,Govindarajan,AnwarAbdu,Admin,Facilities,555-678-9000,9331.0,anwarabdu.govindarajan@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@AnwarAbduGovindarajan,,,,,,,,,,,,,,,,,,,,
9332,Ward,Arman,Director,Facilities,555-678-9000,9332.0,arman.ward@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@ArmanWard,,,,,,,,,,,,,,,,,,,,
9333,D'souza,Aromal,Manager,Facilities,555-678-9000,9333.0,aromal.dsouza@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@AromalD'souza,,,,,,,,,,,,,,,,,,,,
9334,Randolph,Bob,"Director, Corp. Real Estate",Facilities,555-678-9000,9334.0,bob.randolph@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@BobRandolph,,,,,,,,,,,,,,,,,,,,
9335,Katzman,Brian,Manager,Facilities,555-678-9000,9335.0,brian.katzman@initec.com,,,500,Scott Ashraf,,,,,,,,,,,,,@BrianKatzman,,,,,,,,,,,,,,,,,,,,
9336,Swaminathan,Craig,Manager,Sales,555-678-9000,9336.0,craig.swaminathan@initec.com,,,500,Scott Ashraf,Fire Warden,,Contractor,,,,,,,,,,@CraigSwaminathan,,,,,,,,,,,,,,,,,,,,
9337,Chakrapany,Dinesh,Director,Facilities,555-678-9000,9337.0,dinesh.chakrapany@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@DineshChakrapany,,,,,,,,,,,,,,,,,,,,
9338,Stankiewicz,Donnetta,Admin,Facilities,555-678-9000,9338.0,donnetta.stankiewicz@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@DonnettaStankiewicz,,,,,,,,,,,,,,,,,,,,
9339,Ellis,Edith,Admin,Facilities,555-678-9000,9339.0,edith.ellis@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@EdithEllis,,,,,,,,,,,,,,,,,,,,
9340,Nawaz,Faye,Director,Facilities,555-678-9000,9340.0,faye.nawaz@initec.com,,,510,Scott Ashraf,Fire Warden,,Contractor,,,,,,,,,,@FayeNawaz,,,,,,,,,,,,,,,,,,,,
9341,Fawver,Ganesan,Admin,Facilities,555-678-9000,9341.0,ganesan.fawver@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@GanesanFawver,,,,,,,,,,,,,,,,,,,,
9342,Threets,Jerry,Admin,Human Resources,555-678-9000,9342.0,jerry.threets@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@JerryThreets,,,,,,,,,,,,,,,,,,,,
9343,Rubio,Joe,Director,IT,555-678-9000,9343.0,joe.rubio@initec.com,,,510,Scott Ashraf,,,,,,,,,,,,,@JoeRubio,,,,,,,,,,,,,,,,,,,,
9344,Kulkarni,Karen,Manager,Facilities,555-678-9000,9344.0,karen.kulkarni@initec.com,,,510,Scott Ashraf,,,FTE,,,,,,,,,,@KarenKulkarni,,,,,,,,,,,,,,,,,,,,
9345,Chang,Katika,Admin,Facilities,555-678-9000,9345.0,katika.chang@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@KatikaChang,,,,,,,,,,,,,,,,,,,,
9346,Hernandez,Leon,Admin,Facilities,555-678-9000,9346.0,leon.hernandez@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@LeonHernandez,,,,,,,,,,,,,,,,,,,,
9347,Warang,Minhaj,Admin,Facilities,555-678-9000,9347.0,minhaj.warang@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@MinhajWarang,,,,,,,,,,,,,,,,,,,,
9348,Erman,Mohammed,Director,Facilities,555-678-9000,9348.0,mohammed.erman@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@MohammedErman,,,,,,,,,,,,,,,,,,,,
9349,Sivadasan,Preeti,Manager,Facilities,555-678-9000,9349.0,preeti.sivadasan@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@PreetiSivadasan,,,,,,,,,,,,,,,,,,,,
9350,Phillips,Roshan,Manager,Facilities,555-678-9000,9350.0,roshan.phillips@initec.com,,,530,Scott Ashraf,,,,,,,,,,,,,@RoshanPhillips,,,,,,,,,,,,,,,,,,,,
9351,Mohamed,Sakalya,Manager,Facilities,555-678-9000,9351.0,sakalya.mohamed@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@SakalyaMohamed,,,,,,,,,,,,,,,,,,,,
9352,Ashraf,Scott,Director of Facilities,Facilities,555-678-9000,9352.0,scott.ashraf@initec.com,,,590,Scott Ashraf,,,Other,,,,,4/11/2016,,,,,@ScottAshraf,,,,,,,,,,,,,,,,,,,,
9353,McCarthy,Seetha,Manager,Facilities,555-678-9000,9353.0,seetha.mccarthy@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@SeethaMcCarthy,,,,,,,,,,,,,,,,,,,,
9354,Gentry,Shawn,CWR - Vendor Employee,Marketing,555-678-9000,9354.0,shawn.gentry@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@ShawnGentry,,,,,,,,,,,,,,,,,,,,
9355,Brannon,Matt,Admin,Facilities,555-678-9000,9355.0,siddharth.brannon@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@MattBrannon,,,,,,,,,,,,,,,,,,,,
9356,Machado,Steve,Admin,Facilities,555-678-9000,9356.0,steve.machado@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@SteveMachado,,,,,,,,,,,,,,,,,,,,
9357,Daly,Tom,Corporate Real Estate Spec III,Sales,555-678-9000,9357.0,tom.daly@initec.com,,,590,Scott Ashraf,First Aid,,,,,,,,,,,,@TomDaly,,,,,,,,,,,,,,,,,,,,
9358,Wilson,Tony,Admin,Facilities,555-678-9000,9358.0,tony.wilson@initec.com,,,590,Scott Ashraf,,,,,,,,,,,,,@TonyWilson,,,,,,,,,,,,,,,,,,,,
9359,Chiamos,Al,Rescission Recon Underwriter,Finance,555-678-9000,9359.0,al.chiamos@initec.com,,,600,Winston Abdon,,,Contractor,,,,,,,,,,@AlChiamos,,,,,,,,,,,,,,,,,,,,
9360,Williams,Amy,Assist to Bus Unit Chief,Finance,555-678-9000,9360.0,amy.williams@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@AmyWilliams,,,,,,,,,,,,,,,,,,,,
9361,Sun,Ana,"Manager, Tax",Finance,555-678-9000,9361.0,ana.sun@initec.com,,,600,Winston Abdon,First Aid,,,,,,,,,,,,@AnaSun,,,,,,,,,,,,,,,,,,,,
9362,Ferguson,Aron,Tax Accountant IV,Finance,555-678-9000,9362.0,aron.ferguson@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@AronFerguson,,,,,,,,,,,,,,,,,,,,
9363,Kougios,Ashlie,"Manager, Investment Accounting",Finance,555-678-9000,9363.0,ashlie.kougios@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@AshlieKougios,,,,,,,,,,,,,,,,,,,,
9364,Norberg,Audrey,International Accounting Mgr,Finance,555-678-9000,9364.0,audrey.norberg@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@AudreyNorberg,,,,,,,,,,,,,,,,,,,,
9365,Palacios,Avery,CWR - Agency/Leased Employee,Finance,555-678-9000,9365.0,avery.palacios@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@AveryPalacios,,,,,,,,,,,,,,,,,,,,
9366,Roth,Babusha,"Dir, SEC, GAAP & Invst Acctg",Finance,555-678-9000,9366.0,babusha.roth@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@BabushaRoth,,,,,,,,,,,,,,,,,,,,
9367,Santos,Bernard,Accounts Payable Associate I,Finance,555-678-9000,9367.0,bernard.santos@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@BernardSantos,,,,,,,,,,,,,,,,,,,,
9368,Mendez,Bob,"Director, Global Taxation",Finance,555-678-9000,9368.0,bob.mendez@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@BobMendez,,,,,,,,,,,,,,,,,,,,
9369,Sulger,Bradley,"Supervisor, Rescission Recon",Finance,555-678-9000,9369.0,bradley.sulger@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@BradleySulger,,,,,,,,,,,,,,,,,,,,
9370,Zarah,Brian,Statutory Controller,Sales,555-678-9000,9370.0,brian.zarah@initec.com,,,600,Winston Abdon,,,Contractor,,,,,,,,,,@BrianZarah,,,,,,,,,,,,,,,,,,,,
9371,Solari,Carla,"Manager, RR Legal Analysis",Finance,555-678-9000,9371.0,carla.solari@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@CarlaSolari,,,,,,,,,,,,,,,,,,,,
9372,Chin,Mary,Tax Accountant IV,Marketing,555-678-9000,9372.0,claire.chin@initec.com,,,600,Winston Abdon,,,Contractor,,,,,,,,,,@MaryChin,,,,,,,,,,,,,,,,,,,,
9373,Matuszczak,Dana,Temporary Worker,IT,555-678-9000,9373.0,dana.matuszczak@initec.com,,,600,Winston Abdon,,,,,,,,,,,,,@DanaMatuszczak,,,,,,,,,,,,,,,,,,,,
9374,Winston,Danette,Accounts Payable Associate II,Finance,555-678-9000,9374.0,danette.winston@initec.com,,,600,Winston Abdon,,,Contractor,,,,,,,,,,@DanetteWinston,,,,,,,,,,,,,,,,,,,,
9375,Steinmetz,David,"EVP, Chief Business Officer",Finance,555-678-9000,9375.0,david.steinmetz@initec.com,,,600,Winston Abdon,,,Contractor,,,,,,,,,,@DavidSteinmetz,,,,,,,,,,,,,,,,,,,,
9376,Smith,Debbie,Assistant to the CEO,Finance,555-678-9000,9376.0,debbie.smith@initec.com,,,630,Winston Abdon,,,Contractor,,,,,,,,,,@DebbieSmith,,,,,,,,,,,,,,,,,,,,
9377,Turner,Delisa,Assist to Bus Unit Chief,Finance,555-678-9000,9377.0,delisa.turner@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@DelisaTurner,,,,,,,,,,,,,,,,,,,,
9378,Watts,Denise,"Manager, Investigations Recon",Finance,555-678-9000,9378.0,denise.watts@initec.com,,,630,Winston Abdon,,,,,,,,,,,,,@DeniseWatts,,,,,,,,,,,,,,,,,,,,
9379,Porter,Diana,Statutory Accountant III,Human Resources,555-678-9000,9379.0,diana.porter@initec.com,,,630,Winston Abdon,,,Contractor,,,,,,,,,,@DianaPorter,,,,,,,,,,,,,,,,,,,,
