ID,Last Name,First Name,Title,Department,Phone,Extension,E-mail,Start Date,End Date,UDF0,UDF1,UDF2,UDF3,UDF4,UDF5,UDF6,UDF7,UDF8,UDF9,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20,UDF21,UDF22,UDF23,UDF24,UDF25,UDF26,UDF27,UDF28,UDF29,UDF30,UDF31,UDF32,UDF33,UDF34
9274,Altman,Randall,Financial Analyst,Human Resources,555-678-9000,9274,randall.altman@initec.com,,,370,,,,,Move Coord,,,,4/11/2016,,478,,,@RandallAltman,,,,,,,,,,,,,,,,,,,,
9275,Lustig,Sabrina,Vice President,Consumer,555-678-9000,9275,sabrina.lustig@initec.com,,,370,,,,,,,,,,,,,,@SabrinaLustig,,,,,,,,,,,,,,,,,,,,
9276,Mendez,Shannelie,Assistant Account Executive,Consumer,555-678-9000,9276,shannelie.mendez@initec.com,,,370,,,,,,,,,,,,,,@ShannelieMendez,,,,,,,,,,,,,,,,,,,,
9277,Cheung-Lok,Shannon,Vice President,Consumer,555-678-9000,9277,shannon.cheung-lok@initec.com,,,380,,,,,,,,,,,,,,@ShannonCheung-Lok,,,,,,,,,,,,,,,,,,,,
9278,Derbyshire,Sharelyn,Account Supervisor,Finance,555-678-9000,9278,sharelyn.derbyshire@initec.com,,,380,,,,,,,,,,,,,,@SharelynDerbyshire,,,,,,,,,,,,,,,,,,,,
9279,Okonofua,Silvia,Account Supervisor,Consumer,555-678-9000,9279,silvia.okonofua@initec.com,,,380,,,,,,,,,,,,,,@SilviaOkonofua,,,,,,,,,,,,,,,,,,,,
9280,Borland,Simone,Account Executive,Consumer,555-678-9000,9280,simone.borland@initec.com,,,380,,,,,,,,,,,,,,@SimoneBorland,,,,,,,,,,,,,,,,,,,,
9281,Reagan,Smita,Vice President,Marketing,555-678-9000,9281,smita.reagan@initec.com,,,380,,,,,,,,,,,,,,@SmitaReagan,,,,,,,,,,,,,,,,,,,,
9282,Lam,Sofia,Account Executive,Consumer,555-678-9000,9282,sofia.lam@initec.com,,,380,,,,,,,,,,,,,,@SofiaLam,,,,,,,,,,,,,,,,,,,,
9283,Laurenceau,Sonya,Account Executive,Consumer,555-678-9000,9283,sonya.laurenceau@initec.com,,,380,,,,,,,,,,,,,,@SonyaLaurenceau,,,,,,,,,,,,,,,,,,,,
9284,Feuer,Stephanie,Account Executive,Accounting,555-678-9000,9284,stephanie.feuer@initec.com,,,380,,,,,,,,,,,,,,@StephanieFeuer,,,,,,,,,,,,,,,,,,,,
9285,Florence,Stephanie,Senior Vice President,Consumer,555-678-9000,9285,stephanie.florence@initec.com,,,380,,,,,,,,,,,,,,@StephanieFlorence,,,,,,,,,,,,,,,,,,,,
9286,Waldron,Stephanie,Assistant Account Executive,Consumer,555-678-9000,9286,stephanie.waldron@initec.com,,,380,,,,,,,,,,,,,,@StephanieWaldron,,,,,,,,,,,,,,,,,,,,
9287,Holmes,Susan,Managing Director,Consumer,555-678-9000,9287,susan.holmes@initec.com,,,380,,,,,,,,,,,,,,@SusanHolmes,,,,,,,,,,,,,,,,,,,,
9288,Kaplan,Suzy,Senior Vice President,Consumer,555-678-9000,9288,suzy.kaplan@initec.com,,,380,,,,,,,,,,,,,,@SuzyKaplan,,,,,,,,,,,,,,,,,,,,
9289,Hock,Talisha,Assistant Account Executive,Consumer,555-678-9000,9289,talisha.hock@initec.com,,,380,,,,,,,,,,,,,,@TalishaHock,,,,,,,,,,,,,,,,,,,,
9290,McCauley,Theresa,Executive Vice President,Consumer,555-678-9000,9290,theresa.mccauley@initec.com,,,380,,,,,,,,,,,,,,@TheresaMcCauley,,,,,,,,,,,,,,,,,,,,
9291,Pantano,Theresa,Vice President,Consumer,555-678-9000,9291,theresa.pantano@initec.com,,,380,,,,,,,,,,,,,,@TheresaPantano,,,,,,,,,,,,,,,,,,,,
9292,Niadna,Tony,Senior Account Executive,Consumer,555-678-9000,9292,tony.niadna@initec.com,,,380,,,,,,,,,,,,,,@TonyNiadna,,,,,,,,,,,,,,,,,,,,
9293,Ponzio,Veronica,Account Executive,Consumer,555-678-9000,9293,veronica.ponzio@initec.com,,,380,,,,,,,,,,,,,,@VeronicaPonzio,,,,,,,,,,,,,,,,,,,,
9294,Li,Vicki,Assistant Account Executive,IT,555-678-9000,9294,vicki.li@initec.com,,,380,,,,,,,,,,,,,,@VickiLi,,,,,,,,,,,,,,,,,,,,
9295,Calame,Victoria,Senior Account Supervisor,Consumer,555-678-9000,9295,victoria.calame@initec.com,,,380,,,,,,,,,,,,,,@VictoriaCalame,,,,,,,,,,,,,,,,,,,,
9296,Newman,Viet,Senior Vice President,Consumer,555-678-9000,9296,viet.newman@initec.com,,,380,,,,,,,,,,,,,,@VietNewman,,,,,,,,,,,,,,,,,,,,
9297,Betts,Whitney,Senior Account Executive,Consumer,555-678-9000,9297,whitney.betts@initec.com,,,380,,,,,,,,,,,,,,@WhitneyBetts,,,,,,,,,,,,,,,,,,,,
9298,Yusaf,Cecile,Researcher,IT,555-678-9000,9298,cecile.yusaf@initec.com,,,400,,,,,,,,,,,,,,@CecileYusaf,,,,,,,,,,,,,,,,,,,,
9299,Kettleborough,Elisabeth,Senior Scientist,DNA,555-678-9000,9299,elisabeth.kettleborough@initec.com,,,400,,,,,,,,,,,,,,@ElisabethKettleborough,,,,,,,,,,,,,,,,,,,,
9300,Ding,Ian,Researcher,DNA,555-678-9000,9300,ian.ding@initec.com,,,400,,,,,,,,,,,,,,@IanDing,,,,,,,,,,,,,,,,,,,,
9301,Wang,Jian,Visiting Faculty,DNA,555-678-9000,9301,jian.wang@initec.com,,,400,,,,,,,,,,,,,,@JianWang,,,,,,,,,,,,,,,,,,,,
9302,Lam,John,Researcher,DNA,555-678-9000,9302,john.lamhung@initec.com,,,400,,,,,,,,,,,,,,@JohnLam,,,,,,,,,,,,,,,,,,,,
9303,Wright-Crosnier,Jovana,Researcher,DNA,555-678-9000,9303,jovana.wright-crosnier@initec.com,,,400,,,,,,,,,,,,,,@JovanaWright-Crosnier,,,,,,,,,,,,,,,,,,,,
9304,White,Laure,Researcher,IT,555-678-9000,9304,laure.white@initec.com,,,400,,,,,,,,,,,,,,@LaureWhite,,,,,,,,,,,,,,,,,,,,
9305,Collins,Minjie,Researcher,DNA,555-678-9000,9305,minjie.collins@initec.com,,,400,,,,,,,,,,,,,,@MinjieCollins,,,,,,,,,,,,,,,,,,,,
9306,Yang,Peri,Senior Scientist,DNA,555-678-9000,9306,peri.yang@initec.com,,,400,,,,,,,,,,,,,,@PeriYang,,,,,,,,,,,,,,,,,,,,
9307,Serbanovic-Cavic,Richard,Researcher,DNA,555-678-9000,9307,richard.serbanovic-cavic@initec.com,,,400,,,,,,,,,,,,,,@RichardSerbanovic-Cavic,,,,,,,,,,,,,,,,,,,,
9308,Tate,Ross,Senior Scientist,DNA,555-678-9000,9308,ross.tate@initec.com,,,400,,,,,,,,,,,,,,@RossTate,,,,,,,,,,,,,,,,,,,,
9309,Khaled,Shahnaz,Researcher,DNA,555-678-9000,9309,shahnaz.khaled@initec.com,,,410,,,,,,,,,,,,,,@ShahnazKhaled,,,,,,,,,,,,,,,,,,,,
9310,Chew,Shannon,Researcher,DNA,555-678-9000,9310,shannon.chew@initec.com,,,410,,,,,,,,,,,,,,@ShannonChew,,,,,,,,,,,,,,,,,,,,
9311,Burke,Walid,Researcher,Sales,555-678-9000,9311,walid.burke@initec.com,,,410,,,,,,,,,,,,,,@WalidBurke,,,,,,,,,,,,,,,,,,,,
9312,Lin,Wei,Visiting Faculty,DNA,555-678-9000,9312,wei.lin@initec.com,,,410,,,,,,,,,,,,,,@WeiLin,,,,,,,,,,,,,,,,,,,,
9314,Polack,Albert,Vice President,Sales,555-678-9000,9314,albert.polack@initec.com,,,2000,,,,,,,,,,,,,,@AlbertPolack,,,,,,,,,,,,,,,,,,,,
9315,Dash,Brett,Vice President,Marketing,555-678-9000,9315,brett.dash@initec.com,,,2000,,,,,,,,,,,,,,@BrettDash,,,,,,,,,,,,,,,,,,,,
9316,Butler,Charlie,Special Projects Assistant,Marketing,555-678-9000,9316,charlie.butler@initec.com,,,2000,,,,,,,,,,,,,,@CharlieButler,,,,,,,,,,,,,,,,,,,,
9317,Knox,Claudia,Administrative Director,,555-678-9000,9317,claudia.knox@initec.com,,,2000,,,,,,,,,,,,,,@ClaudiaKnox,,,,,,,,,,,,,,,,,,,,
9318,Papsun,Claudia,Chief Talent Officer,Human Resources,555-678-9000 x3490,9318,claudia.papsun@initec.com,,,2000,,,,,,,,,,,,,,@ClaudiaPapsun,,,,,,,,,,,,,,,,,,,,
9319,DeFendini,Holly,Vice President,Sales,555-678-9000,9319,holly.defendini@initec.com,,,2000,,,,,,,,,,,,,,@HollyDeFendini,,,,,,,,,,,,,,,,,,,,
9320,Bennett,Katie,Global Chief of Staff,Marketing,555-678-9000,9320,katie.bennett@initec.com,,,2000,,,,Other,,,,,,,,,,@KatieBennett,,,,,,,,,,,,,,,,,,,,
9321,Barbanell,Megan,Vice President,Marketing,555-678-9000,9321,megan.barbanell@initec.com,,,2000,,,,Contractor,,,,,,,,,,@MeganBarbanell,,,,,,,,,,,,,,,,,,,,
9322,Mincheff,Molly,Executive Assistant,Human Resources,555-678-9000,9322,molly.mincheff@initec.com,,,2000,,,,,,,,,,,,,,@MollyMincheff,,,,,,,,,,,,,,,,,,,,
9323,Sakhrani,Paige,Vice President,Sales,555-678-9000,9323,paige.sakhrani@initec.com,,,2000,,,,FTE,,,,,,,,,,@PaigeSakhrani,,,,,,,,,,,,,,,,,,,,
9324,Edelman,Renee,Senior Vice President,Marketing,555-678-9000,9324,renee.edelman@initec.com,,,2000,,,,,,,,,,,,,,@ReneeEdelman,,,,,,,,,,,,,,,,,,,,
9325,Dwyer,Richard,President and CEO,Human Resources,555-678-9000,9325,richard.dwyer@initec.com,,,2000,,,,,,,,,,,,,,@RichardDwyer,,,,,,,,,,,,,,,,,,,,
9326,McMaster,Ronald,Executive Vice President,Human Resources,555-678-9000,9326,ronald.mcmaster@initec.com,,,2000,,,,,,,,,,,,,,@RonaldMcMaster,,,,,,,,,,,,,,,,,,,,
9327,Hvam,Ryan,Executive Assistant,Human Resources,555-678-9000,9327,ryan.hvam@initec.com,,,2000,,,,,,,,,,,,,,@RyanHvam,,,,,,,,,,,,,,,,,,,,
9328,Weltchek,Ryan,Technical Developer,Sales,555-678-9000,9328,ryan.weltchek@initec.com,,,2000,,,,,,,,,,,,,,@RyanWeltchek,,,,,,,,,,,,,,,,,,,,
9329,Macklin,Victor,Worldwide CFO,Human Resources,555-678-9000,9329,victor.macklin@initec.com,,,2000,,,,,,,,,,,,,,@VictorMacklin,,,,,,,,,,,,,,,,,,,,
9330,Shete,Andrew,Director,Facilities,555-678-9000,9330,andrew.shete@initec.com,,,500,,,,,,,,,,,,,,@AndrewShete,,,,,,,,,,,,,,,,,,,,
9331,Govindarajan,AnwarAbdu,Admin,Facilities,555-678-9000,9331,anwarabdu.govindarajan@initec.com,,,500,,,,,,,,,,,,,,@AnwarAbduGovindarajan,,,,,,,,,,,,,,,,,,,,
9332,Ward,Arman,Director,Facilities,555-678-9000,9332,arman.ward@initec.com,,,500,,,,,,,,,,,,,,@ArmanWard,,,,,,,,,,,,,,,,,,,,
9333,D'souza,Aromal,Manager,Facilities,555-678-9000,9333,aromal.dsouza@initec.com,,,500,,,,,,,,,,,,,,@AromalD'souza,,,,,,,,,,,,,,,,,,,,
9334,Randolph,Bob,"Director, Corp. Real Estate",Facilities,555-678-9000,9334,bob.randolph@initec.com,,,500,,,,,,,,,,,,,,@BobRandolph,,,,,,,,,,,,,,,,,,,,
9335,Katzman,Brian,Manager,Facilities,555-678-9000,9335,brian.katzman@initec.com,,,500,,,,,,,,,,,,,,@BrianKatzman,,,,,,,,,,,,,,,,,,,,
9336,Swaminathan,Craig,Manager,Sales,555-678-9000,9336,craig.swaminathan@initec.com,,,500,,,,Contractor,,,,,,,,,,@CraigSwaminathan,,,,,,,,,,,,,,,,,,,,
9337,Chakrapany,Dinesh,Director,Facilities,555-678-9000,9337,dinesh.chakrapany@initec.com,,,510,,,,,,,,,,,,,,@DineshChakrapany,,,,,,,,,,,,,,,,,,,,
9338,Stankiewicz,Donnetta,Admin,Facilities,555-678-9000,9338,donnetta.stankiewicz@initec.com,,,510,,,,,,,,,,,,,,@DonnettaStankiewicz,,,,,,,,,,,,,,,,,,,,
9339,Ellis,Edith,Admin,Facilities,555-678-9000,9339,edith.ellis@initec.com,,,510,,,,,,,,,,,,,,@EdithEllis,,,,,,,,,,,,,,,,,,,,
9340,Nawaz,Faye,Director,Facilities,555-678-9000,9340,faye.nawaz@initec.com,,,510,,,,Contractor,,,,,,,,,,@FayeNawaz,,,,,,,,,,,,,,,,,,,,
9341,Fawver,Ganesan,Admin,Facilities,555-678-9000,9341,ganesan.fawver@initec.com,,,510,,,,,,,,,,,,,,@GanesanFawver,,,,,,,,,,,,,,,,,,,,
9342,Threets,Jerry,Admin,Human Resources,555-678-9000,9342,jerry.threets@initec.com,,,510,,,,,,,,,,,,,,@JerryThreets,,,,,,,,,,,,,,,,,,,,
9343,Rubio,Joe,Director,IT,555-678-9000,9343,joe.rubio@initec.com,,,510,,,,,,,,,,,,,,@JoeRubio,,,,,,,,,,,,,,,,,,,,
9344,Kulkarni,Karen,Manager,Facilities,555-678-9000,9344,karen.kulkarni@initec.com,,,510,,,,FTE,,,,,,,,,,@KarenKulkarni,,,,,,,,,,,,,,,,,,,,
9345,Chang,Katika,Admin,Facilities,555-678-9000,9345,katika.chang@initec.com,,,530,,,,,,,,,,,,,,@KatikaChang,,,,,,,,,,,,,,,,,,,,
9346,Hernandez,Leon,Admin,Facilities,555-678-9000,9346,leon.hernandez@initec.com,,,530,,,,,,,,,,,,,,@LeonHernandez,,,,,,,,,,,,,,,,,,,,
9347,Warang,Minhaj,Admin,Facilities,555-678-9000,9347,minhaj.warang@initec.com,,,530,,,,,,,,,,,,,,@MinhajWarang,,,,,,,,,,,,,,,,,,,,
9348,Erman,Mohammed,Director,Facilities,555-678-9000,9348,mohammed.erman@initec.com,,,530,,,,,,,,,,,,,,@MohammedErman,,,,,,,,,,,,,,,,,,,,
9349,Sivadasan,Preeti,Manager,Facilities,555-678-9000,9349,preeti.sivadasan@initec.com,,,530,,,,,,,,,,,,,,@PreetiSivadasan,,,,,,,,,,,,,,,,,,,,
9350,Phillips,Roshan,Manager,Facilities,555-678-9000,9350,roshan.phillips@initec.com,,,530,,,,,,,,,,,,,,@RoshanPhillips,,,,,,,,,,,,,,,,,,,,
9351,Mohamed,Sakalya,Manager,Facilities,555-678-9000,9351,sakalya.mohamed@initec.com,,,590,,,,,,,,,,,,,,@SakalyaMohamed,,,,,,,,,,,,,,,,,,,,
9352,Ashraf,Scott,Director of Facilities,Facilities,555-678-9000,9352,scott.ashraf@initec.com,,,590,,,,Other,,,,,4/11/2016,,,,,@ScottAshraf,,,,,,,,,,,,,,,,,,,,
9353,McCarthy,Seetha,Manager,Facilities,555-678-9000,9353,seetha.mccarthy@initec.com,,,590,,,,,,,,,,,,,,@SeethaMcCarthy,,,,,,,,,,,,,,,,,,,,
9354,Gentry,Shawn,CWR - Vendor Employee,Marketing,555-678-9000,9354,shawn.gentry@initec.com,,,590,,,,,,,,,,,,,,@ShawnGentry,,,,,,,,,,,,,,,,,,,,
9355,Brannon,Matt,Admin,Facilities,555-678-9000,9355,siddharth.brannon@initec.com,,,590,,,,,,,,,,,,,,@MattBrannon,,,,,,,,,,,,,,,,,,,,
9356,Machado,Steve,Admin,Facilities,555-678-9000,9356,steve.machado@initec.com,,,590,,,,,,,,,,,,,,@SteveMachado,,,,,,,,,,,,,,,,,,,,
9357,Daly,Tom,Corporate Real Estate Spec III,Sales,555-678-9000,9357,tom.daly@initec.com,,,590,,,,,,,,,,,,,,@TomDaly,,,,,,,,,,,,,,,,,,,,
9358,Wilson,Tony,Admin,Facilities,555-678-9000,9358,tony.wilson@initec.com,,,590,,,,,,,,,,,,,,@TonyWilson,,,,,,,,,,,,,,,,,,,,
9359,Chiamos,Al,Rescission Recon Underwriter,Finance,555-678-9000,9359,al.chiamos@initec.com,,,600,,,,Contractor,,,,,,,,,,@AlChiamos,,,,,,,,,,,,,,,,,,,,
9360,Williams,Amy,Assist to Bus Unit Chief,Finance,555-678-9000,9360,amy.williams@initec.com,,,600,,,,,,,,,,,,,,@AmyWilliams,,,,,,,,,,,,,,,,,,,,
9361,Sun,Ana,"Manager, Tax",Finance,555-678-9000,9361,ana.sun@initec.com,,,600,,,,,,,,,,,,,,@AnaSun,,,,,,,,,,,,,,,,,,,,
9362,Ferguson,Aron,Tax Accountant IV,Finance,555-678-9000,9362,aron.ferguson@initec.com,,,600,,,,,,,,,,,,,,@AronFerguson,,,,,,,,,,,,,,,,,,,,
9363,Kougios,Ashlie,"Manager, Investment Accounting",Finance,555-678-9000,9363,ashlie.kougios@initec.com,,,600,,,,,,,,,,,,,,@AshlieKougios,,,,,,,,,,,,,,,,,,,,
9364,Norberg,Audrey,International Accounting Mgr,Finance,555-678-9000,9364,audrey.norberg@initec.com,,,600,,,,,,,,,,,,,,@AudreyNorberg,,,,,,,,,,,,,,,,,,,,
9365,Palacios,Avery,CWR - Agency/Leased Employee,Finance,555-678-9000,9365,avery.palacios@initec.com,,,600,,,,,,,,,,,,,,@AveryPalacios,,,,,,,,,,,,,,,,,,,,
9366,Roth,Babusha,"Dir, SEC, GAAP & Invst Acctg",Finance,555-678-9000,9366,babusha.roth@initec.com,,,600,,,,,,,,,,,,,,@BabushaRoth,,,,,,,,,,,,,,,,,,,,
9367,Santos,Bernard,Accounts Payable Associate I,Finance,555-678-9000,9367,bernard.santos@initec.com,,,600,,,,,,,,,,,,,,@BernardSantos,,,,,,,,,,,,,,,,,,,,
9368,Mendez,Bob,"Director, Global Taxation",Finance,555-678-9000,9368,bob.mendez@initec.com,,,600,,,,,,,,,,,,,,@BobMendez,,,,,,,,,,,,,,,,,,,,
9369,Sulger,Bradley,"Supervisor, Rescission Recon",Finance,555-678-9000,9369,bradley.sulger@initec.com,,,600,,,,,,,,,,,,,,@BradleySulger,,,,,,,,,,,,,,,,,,,,
9370,Zarah,Brian,Statutory Controller,Sales,555-678-9000,9370,brian.zarah@initec.com,,,600,,,,Contractor,,,,,,,,,,@BrianZarah,,,,,,,,,,,,,,,,,,,,
9371,Solari,Carla,"Manager, RR Legal Analysis",Finance,555-678-9000,9371,carla.solari@initec.com,,,600,,,,,,,,,,,,,,@CarlaSolari,,,,,,,,,,,,,,,,,,,,
9372,Chin,Mary,Tax Accountant IV,Marketing,555-678-9000,9372,claire.chin@initec.com,,,600,,,,Contractor,,,,,,,,,,@MaryChin,,,,,,,,,,,,,,,,,,,,
9373,Matuszczak,Dana,Temporary Worker,IT,555-678-9000,9373,dana.matuszczak@initec.com,,,600,,,,,,,,,,,,,,@DanaMatuszczak,,,,,,,,,,,,,,,,,,,,
9374,Winston,Danette,Accounts Payable Associate II,Finance,555-678-9000,9374,danette.winston@initec.com,,,600,,,,Contractor,,,,,,,,,,@DanetteWinston,,,,,,,,,,,,,,,,,,,,
9375,Steinmetz,David,"EVP, Chief Business Officer",Finance,555-678-9000,9375,david.steinmetz@initec.com,,,600,,,,Contractor,,,,,,,,,,@DavidSteinmetz,,,,,,,,,,,,,,,,,,,,
9376,Smith,Debbie,Assistant to the CEO,Finance,555-678-9000,9376,debbie.smith@initec.com,,,630,,,,Contractor,,,,,,,,,,@DebbieSmith,,,,,,,,,,,,,,,,,,,,
9377,Turner,Delisa,Assist to Bus Unit Chief,Finance,555-678-9000,9377,delisa.turner@initec.com,,,630,,,,,,,,,,,,,,@DelisaTurner,,,,,,,,,,,,,,,,,,,,
9378,Watts,Denise,"Manager, Investigations Recon",Finance,555-678-9000,9378,denise.watts@initec.com,,,630,,,,,,,,,,,,,,@DeniseWatts,,,,,,,,,,,,,,,,,,,,
9379,Porter,Diana,Statutory Accountant III,Human Resources,555-678-9000,9379,diana.porter@initec.com,,,630,,,,Contractor,,,,,,,,,,@DianaPorter,,,,,,,,,,,,,,,,,,,,
9380,Conway,Don,"EVP, CFO and CAO",Accounting,555-678-9000,9380,don.conway@initec.com,,,630,,,,,,,,,,,,,,@DonConway,,,,,,,,,,,,,,,,,,,,
9381,Frances,Donna,Rescission Recon Underwriter,Finance,555-678-9000,9381,donna.frances@initec.com,,,630,,,,,,,,,,,,,,@DonnaFrances,,,,,,,,,,,,,,,,,,,,
9382,Geffre,Eddie,Rescission Recon Underwriter,Finance,555-678-9000,9382,eddie.geffre@initec.com,,,630,,,,,,,,,,,,,,@EddieGeffre,,,,,,,,,,,,,,,,,,,,
9383,Hudson,Gail,CWR - Agency/Leased Employee,Finance,555-678-9000,9383,gail.hudson@initec.com,,,630,,,,,,,,,,,,,,@GailHudson,,,,,,,,,,,,,,,,,,,,
9384,Jensen,George,"Manager, Accounts Payable",Finance,555-678-9000,9384,george.jensen@initec.com,,,630,,,,Contractor,,,,,,,,,,@GeorgeJensen,,,,,,,,,,,,,,,,,,,,
9385,Leonard,Gina,Temporary Worker,Finance,555-678-9000,9385,gina.leonard@initec.com,,,630,,,,FTE,,,,,,,,,,@GinaLeonard,,,,,,,,,,,,,,,,,,,,
9386,Gerdes,Ginnie,CWR - Agency/Leased Employee,Finance,555-678-9000,9386,ginnie.gerdes@initec.com,,,630,,,,FTE,,,,,,,,,,@GinnieGerdes,,,,,,,,,,,,,,,,,,,,
9387,Hayes,Gloria,"Manager, Revenue",Finance,555-678-9000,9387,gloria.hayes@initec.com,,,630,,,,FTE,,,,,,,,,,@GloriaHayes,,,,,,,,,,,,,,,,,,,,
9388,Baisas,Greg,"Sr. Director, Asst Treasurer",Finance,555-678-9000,9388,greg.baisas@initec.com,,,630,,,,Contractor,,,,,5/1/2016,,,,,@GregBaisas,,,,,,,,,,,,,,,,,,,,
9389,Tan,Greg,Sr. Financial Reporting Analys,Sales,555-678-9000,9389,greg.tan@initec.com,,,630,,,,,,,,,,,,,,@GregTan,,,,,,,,,,,,,,,,,,,,
9390,Rocha,Jan,Rescission Recon Underwriter,Finance,555-678-9000,9390,jan.rocha@initec.com,,,660,,,,,,,,,,,,,,@JanRocha,,,,,,,,,,,,,,,,,,,,
9391,Goel,Jesse,"Sr. Director, SEC, Stat Rptg",IT,555-678-9000,9391,jesse.goel@initec.com,,,660,,,,FTE,,,,,,,,,,@JesseGoel,,,,,,,,,,,,,,,,,,,,
9392,DeSilva,Jim,"Supervisor, Rescission Recon",Finance,555-678-9000,9392,jim.desilva@initec.com,,,660,,,,,,,,,,,,,,@JimDeSilva,,,,,,,,,,,,,,,,,,,,
9393,Gray,Judy,Accountant II,Finance,555-678-9000,9393,judy.gray@initec.com,,,660,,,,,,,,,,,,,,@JudyGray,,,,,,,,,,,,,,,,,,,,
9394,Williams,Julia,CWR - Agency/Leased Employee,Finance,555-678-9000,9394,julia.williams@initec.com,,,660,,,,,,,,,,,,,,@JuliaWilliams,,,,,,,,,,,,,,,,,,,,
9395,Young,Julie,"Manager, Corporate Accounting",Finance,555-678-9000,9395,julie.young@initec.com,,,660,,,,,,,,,,,,,,@JulieYoung,,,,,,,,,,,,,,,,,,,,
9396,Archie,Karen,Accountant II,Finance,555-678-9000,9396,karen.archie@initec.com,,,660,,,,Other,,,,,4/11/2016,,,,,@KarenArchie,,,,,,,,,,,,,,,,,,,,
9397,Zhang,Karen,Executive Assistant II,Human Resources,555-678-9000,9397,karen.zhang@initec.com,,,660,,,,,,,,,,,,,,@KarenZhang,,,,,,,,,,,,,,,,,,,,
9398,Perata,Kevin,"Director, US MI Controller",Finance,555-678-9000,9398,kevin.perata@initec.com,,,660,,,,FTE,,,,,,,,,,@KevinPerata,,,,,,,,,,,,,,,,,,,,
9399,Donoven,Kosta,"Director, Invst Rel Corp Cap",Finance,555-678-9000,9399,kosta.donoven@initec.com,,,660,,,,,,,,,,,,,,@KostaDonoven,,,,,,,,,,,,,,,,,,,,
9400,Lim,Krystal,Accountant IV,IT,555-678-9000,9400,krystal.lim@initec.com,,,660,,,,,,,,,,,,,,@KrystalLim,,,,,,,,,,,,,,,,,,,,
9401,Quick,Laura,Accountant IV,Finance,555-678-9000,9401,laura.quick@initec.com,,,660,,,,,,,,,,,,,,@LauraQuick,,,,,,,,,,,,,,,,,,,,
9402,Lofe,Lauren,Assist to Bus Unit Chief,Finance,555-678-9000,9402,lauren.lofe@initec.com,,,660,,,,,,,,,,,,,,@LaurenLofe,,,,,,,,,,,,,,,,,,,,
9403,Beagles,LeiWey,"Director, Rating Agency Analys",Sales,555-678-9000,9403,leiwey.beagles@initec.com,,,660,,,,,,,,,,,,,,@LeiWeyBeagles,,,,,,,,,,,,,,,,,,,,
9404,DeMartini-Dalpiaz,Leslie,"VP, Credit Resolutions",Finance,555-678-9000,9404,leslie.demartini-dalpiaz@initec.com,,,660,,,,,,,,,,,,,,@LeslieDeMartini-Dalpiaz,,,,,,,,,,,,,,,,,,,,
9405,Eichhorn,Liz,Accountant IV,Finance,555-678-9000,9405,liz.eichhorn@initec.com,,,660,,,,,,,,,,,,,,@LizEichhorn,,,,,,,,,,,,,,,,,,,,
9406,Witbeck,Mariko,Accountant IV,Finance,555-678-9000,9406,mariko.witbeck@initec.com,,,660,,,,,,,,,,,,,,@MarikoWitbeck,,,,,,,,,,,,,,,,,,,,
9407,Taylor,Marilyn,Underwriting Ops Coordinator,Finance,555-678-9000,9407,marilyn.taylor@initec.com,,,660,,,,,,,,,,,,,,@MarilynTaylor,,,,,,,,,,,,,,,,,,,,
9408,Jeter,Marina,"Manager, Statutory Compliance",Finance,555-678-9000,9408,marina.jeter@initec.com,,,660,,,,,,,,,,,,,,@MarinaJeter,,,,,,,,,,,,,,,,,,,,
9409,Acero,Marissa,Junior Lead (Accounts Payable),Accounting,555-678-9000 x456,9409,marissa.acero@initec.com,,,660,,,,Offsite,Move Coord,,Don't talk to her before 9am,98722,4/11/2016,12/31/2019,6346,Yes,Complains about Temp all the time,@MarissaAcero,,,,No,,,,,,,,,,,,,,,,
9410,Bettencourt,Martha,Investigations Support Spec II,Finance,555-678-9000,9410,martha.bettencourt@initec.com,,,660,,,,Other,,,,,,,,Yes,,@MarthaBettencourt,,,,,,,,,,,,,,,,,,,,
9411,Lassagne,Mary,Rescission Recon Underwriter,Finance,555-678-9000,9411,mary.lassagne@initec.com,,,660,,,,FTE,,,,,,,,,,@MaryLassagne,,,,,,,,,,,,,,,,,,,,
9412,Hoover,Mayda,Accounts Payable Associate I,Finance,555-678-9000,9412,mayda.hoover@initec.com,,,680,,,,,,,,,,,,,,@MaydaHoover,,,,,,,,,,,,,,,,,,,,
9413,Bagdadlian,Michelle,CWR - Agency/Leased Employee,Finance,555-678-9000,9413,michelle.bagdadlian@initec.com,,,680,,,,Contractor,,,,,5/1/2016,,,,,@MichelleBagdadlian,,,,,,,,,,,,,,,,,,,,
9414,Johnson,Noel,Tax Accountant IV,Finance,555-678-9000,9414,noel.johnson@initec.com,,,680,,,,FTE,,,,,,,,,,@NoelJohnson,,,,,,,,,,,,,,,,,,,,
9415,Remers,Peg,CWR - Vendor Employee,IT,555-678-9000,9415,peg.remers@initec.com,,,680,,,,,,,,,,,,,,@PegRemers,,,,,,,,,,,,,,,,,,,,
9416,Shepler,Pete,Rescission Recon Underwriter,Human Resources,555-678-9000,9416,pete.shepler@initec.com,,,680,,,,Contractor,,,,,,,,,,@PeteShepler,,,,,,,,,,,,,,,,,,,,
9417,Macmillan,Polina,Accountant II,Finance,555-678-9000,9417,polina.macmillan@initec.com,,,680,,,,Contractor,,,,,,,,,,@PolinaMacmillan,,,,,,,,,,,,,,,,,,,,
